transaction_id,customer_id,timestamp,amount,amount_proxy,merchant_category,channel,city,customer_tenure_months,is_fraud
644,10240,2025-03-10 17:05:10,90.45,101.83,travel,pos,Ujjain,23.0,0
645,10385,2025-02-19 16:40:17,26.25,30.76,,mobile,Pune,105.0,0
646,10164,2025-02-27 19:50:57,74.39,90.79,fashion,mobile,Delhi,24.0,0
647,10230,2025-03-17 07:05:03,24.3,30.36,electronics,mobile,Ujjain,14.0,0
648,10267,2025-03-31 01:20:47,132.56,152.16,fuel,mobile,Indore,99.0,0
649,10480,2025-01-10 18:41:57,19.36,24.25,restaurant,mobile,Ujjain,,0
650,10424,2025-03-06 03:55:11,95.92,105.92,travel,web,Bhopal,17.0,0
651,10244,2025-01-21 06:23:01,26.4,23.84,fuel,web,Bhopal,115.0,0
652,10326,2025-01-18 17:02:48,149.7,169.97,grocery,pos,Delhi,14.0,0
653,10101,2025-03-13 08:53:26,59.4,63.86,grocery,pos,Pune,6.0,0
654,10402,2025-01-07 04:22:23,20.9,36.93,travel,mobile,Delhi,114.0,0
655,10276,2025-03-18 07:19:39,28.8,42.99,fashion,web,,27.0,0
656,10266,2025-03-11 08:22:39,67.21,80.34,electronics,web,Indore,28.0,0
657,10383,2025-03-31 12:49:13,80.18,92.83,grocery,web,Indore,95.0,0
658,10316,2025-03-02 02:45:24,38.63,42.56,restaurant,pos,Pune,73.0,0
659,10036,2025-03-20 13:29:23,41.64,36.55,fashion,pos,Dewas,62.0,0
660,10144,2025-01-11 16:02:06,66.22,72.44,travel,mobile,Ujjain,118.0,0
661,10088,2025-03-22 02:10:54,44.07,50.17,grocery,pos,Delhi,11.0,0
662,10367,2025-01-15 10:18:14,,21.38,restaurant,web,Ujjain,111.0,0
663,10017,2025-01-29 06:59:29,,30.46,travel,mobile,Delhi,32.0,0
664,10101,2025-01-12 12:53:50,47.13,60.16,restaurant,web,Pune,75.0,0
665,10298,2025-02-06 03:35:20,89.13,94.29,,mobile,Bhopal,39.0,0
666,10347,2025-03-09 09:50:14,,124.04,grocery,pos,,,0
667,10251,2025-01-25 03:03:49,67.13,86.79,electronics,pos,Delhi,39.0,0
668,10430,2025-03-15 23:56:30,48.75,60.77,restaurant,web,Pune,67.0,0
669,10459,2025-02-24 13:36:24,65.81,70.58,travel,web,Dewas,105.0,0
670,10066,2025-02-26 14:28:49,26.22,28.51,grocery,mobile,Ujjain,14.0,0
671,10476,2025-03-26 11:49:10,36.61,40.18,travel,web,Ujjain,79.0,0
672,10307,2025-02-08 20:47:12,23.67,26.76,restaurant,mobile,Bhopal,103.0,0
673,10318,2025-02-01 00:25:27,17.96,23.9,grocery,mobile,Indore,88.0,0
674,10047,2025-03-31 12:14:15,50.24,76.55,restaurant,web,Delhi,117.0,0
675,10310,2025-02-20 03:07:25,45.63,52.62,restaurant,web,,2.0,0
676,10362,2025-02-25 07:32:40,63.24,76.13,travel,web,Delhi,44.0,0
677,10290,2025-01-27 16:00:25,57.68,51.11,fashion,pos,Indore,51.0,0
678,10042,2025-01-20 09:20:36,669.1274172086288,749.4227072736643,fashion,mobile,Ujjain,64.0,0
679,10261,2025-01-16 06:46:04,58.08,74.88,electronics,mobile,Bhopal,38.0,0
680,10467,2025-01-21 02:53:14,39.34,47.28,grocery,mobile,Indore,31.0,0
681,10361,2025-01-18 13:36:02,52.9,24.14,electronics,mobile,Delhi,102.0,0
682,10068,2025-03-09 04:54:58,,33.65,grocery,web,Dewas,28.0,0
683,10479,2025-01-06 05:09:42,51.43,72.95,fuel,web,Pune,114.0,0
684,10479,2025-02-26 15:28:13,62.46,53.99,fashion,mobile,Delhi,5.0,0
685,10084,2025-03-27 10:28:26,26.17,41.47,fashion,mobile,Indore,51.0,0
686,10400,2025-03-10 21:35:37,41.83,24.67,,web,Pune,73.0,0
687,10203,2025-02-06 06:13:11,26.97,37.71,travel,mobile,Indore,116.0,0
688,10296,2025-01-06 08:18:34,28.73,32.11,grocery,pos,Pune,91.0,0
689,10222,2025-03-17 01:42:04,19.47,3.01,,web,Delhi,2.0,0
690,10391,2025-01-01 06:48:04,92.09,106.71,grocery,web,Delhi,90.0,0
691,10498,2025-03-03 07:40:17,80.86,99.77,fashion,mobile,Bhopal,39.0,0
692,10397,2025-03-02 09:14:59,57.36,67.15,fashion,web,Indore,103.0,0
693,10465,2025-01-18 06:32:58,145.76,,grocery,mobile,Indore,93.0,0
694,10473,2025-03-08 14:07:11,35.77,36.77,restaurant,mobile,Indore,23.0,0
695,10045,2025-01-16 18:59:54,290.22,310.16,fuel,mobile,Delhi,43.0,1
696,10126,2025-01-21 07:23:58,34.89,,restaurant,mobile,Dewas,98.0,0
697,10360,2025-03-15 01:53:40,47.75,67.48,fuel,mobile,Ujjain,110.0,0
698,10295,2025-03-30 02:55:07,31.23,44.01,grocery,pos,Indore,72.0,0
699,10025,2025-01-24 19:46:38,51.52,41.8,restaurant,web,Indore,26.0,0
700,10047,2025-03-24 22:05:25,69.63,65.87,grocery,mobile,Ujjain,47.0,0
701,10260,2025-03-24 04:41:45,37.56,35.3,fuel,mobile,Delhi,95.0,0
702,10308,2025-03-11 05:55:13,128.36,131.02,grocery,mobile,Pune,72.0,0
703,10083,2025-01-13 14:31:10,47.25,53.27,restaurant,web,Dewas,25.0,0
704,10085,2025-01-27 22:44:47,48.22,57.15,restaurant,mobile,Pune,34.0,0
705,10064,2025-03-02 23:51:02,22.4,13.65,grocery,mobile,Bhopal,24.0,0
706,10282,2025-03-31 22:18:51,53.09,65.68,,web,Ujjain,56.0,0
707,10003,2025-03-15 07:15:48,37.07,46.33,restaurant,mobile,Delhi,54.0,0
708,10286,2025-02-07 19:46:50,27.24,26.12,grocery,pos,Indore,65.0,0
709,10237,2025-01-22 04:09:13,24.42,25.97,fuel,mobile,Pune,113.0,0
710,10232,2025-03-28 10:19:38,229.67,241.63,restaurant,web,Delhi,78.0,1
711,10339,2025-01-25 20:36:28,34.08,35.51,electronics,pos,Indore,70.0,0
712,10261,2025-01-31 19:11:35,15.69,17.63,restaurant,web,Ujjain,44.0,0
713,10363,2025-03-28 19:21:38,25.69,30.12,fuel,pos,Dewas,76.0,0
714,10381,2025-02-20 13:11:45,39.11,46.83,restaurant,mobile,Delhi,114.0,0
715,10460,2025-01-24 19:31:50,57.7,66.58,grocery,web,Ujjain,2.0,0
716,10399,2025-01-01 11:32:46,58.01,62.86,grocery,pos,Delhi,42.0,0
717,10258,2025-02-08 16:42:26,62.79,72.61,,mobile,Bhopal,7.0,0
718,10246,2025-03-30 17:45:47,26.6,37.81,,mobile,Delhi,25.0,0
719,10117,2025-02-08 22:14:01,50.47,55.76,fashion,mobile,Bhopal,8.0,0
720,10299,2025-03-04 22:58:58,22.89,28.18,restaurant,mobile,Bhopal,71.0,0
721,10069,2025-01-23 18:33:18,27.04,28.8,grocery,mobile,Bhopal,98.0,0
722,10465,2025-03-11 19:19:25,22.28,19.78,fuel,pos,Indore,112.0,0
723,10422,2025-03-11 19:42:31,18.68,25.1,restaurant,web,Ujjain,29.0,0
724,10059,2025-02-24 17:55:47,80.78,86.03,restaurant,mobile,Ujjain,84.0,0
725,10392,2025-03-11 11:11:40,63.28,73.96,grocery,mobile,Delhi,40.0,0
726,10058,2025-02-22 02:15:24,76.31,85.69,fashion,mobile,Bhopal,38.0,0
727,10360,2025-02-04 01:10:00,41.49,44.04,,mobile,Bhopal,73.0,0
728,10043,2025-03-08 09:49:14,67.02,72.44,grocery,mobile,Pune,81.0,0
729,10244,2025-03-17 03:52:18,12.87,10.35,fashion,pos,Pune,70.0,0
730,10328,2025-03-17 16:41:29,70.88,66.22,fuel,mobile,Ujjain,12.0,0
731,10364,2025-01-20 04:14:30,45.38,53.89,travel,web,Bhopal,49.0,0
732,10209,2025-03-02 21:26:24,60.8,69.95,fuel,mobile,Bhopal,34.0,0
733,10460,2025-01-01 09:18:01,51.78,64.79,fashion,web,Pune,1.0,0
734,10387,2025-02-21 11:31:06,21.29,19.59,grocery,web,Delhi,5.0,0
735,10104,2025-02-21 09:43:17,15.28,32.28,,web,Dewas,54.0,0
736,10335,2025-02-02 17:09:00,25.46,25.48,electronics,mobile,Ujjain,12.0,0
737,10365,2025-03-31 11:12:28,58.39,58.4,grocery,pos,Bhopal,88.0,0
738,10166,2025-03-21 11:11:44,63.34,62.99,travel,mobile,,7.0,0
739,10369,2025-01-04 11:28:18,16.62,4.74,fuel,web,Delhi,28.0,0
740,10449,2025-01-19 19:05:05,,,,pos,Pune,118.0,0
741,10408,2025-01-19 17:16:33,25.28,39.28,travel,web,Delhi,85.0,0
742,10381,2025-03-22 18:43:37,32.06,40.71,,pos,Ujjain,67.0,0
743,10317,2025-02-16 16:51:20,16.69,11.52,fuel,mobile,Bhopal,2.0,0
744,10135,2025-03-07 14:22:09,16.05,32.47,restaurant,web,Pune,6.0,0
745,10397,2025-03-14 21:28:19,,23.74,restaurant,mobile,Bhopal,109.0,0
746,10182,2025-03-11 02:03:31,42.78,45.76,travel,mobile,Pune,96.0,0
747,10266,2025-01-09 00:19:50,18.78,32.53,travel,pos,Dewas,114.0,0
748,10157,2025-01-13 15:07:24,37.51,47.28,fuel,web,Bhopal,97.0,0
749,10156,2025-02-05 13:42:24,80.48,107.75,,pos,Dewas,1.0,0
750,10078,2025-01-31 10:53:48,17.35,21.42,grocery,pos,Ujjain,96.0,0
751,10480,2025-03-09 05:41:01,35.37,36.44,electronics,pos,Bhopal,55.0,0
752,10073,2025-01-15 01:28:07,78.74,83.29,grocery,pos,Ujjain,83.0,0
753,10043,2025-02-03 10:31:59,693.853671431854,777.1161120036766,travel,web,Delhi,50.0,0
754,10468,2025-01-22 07:00:02,27.86,28.97,,mobile,Dewas,86.0,0
755,10277,2025-01-17 23:53:12,86.17,,fuel,pos,Bhopal,101.0,0
756,10218,2025-01-16 13:15:22,33.15,41.92,travel,mobile,Delhi,116.0,0
757,10368,2025-01-18 14:16:15,82.92,93.03,fuel,web,Bhopal,65.0,0
758,10191,2025-02-20 19:02:46,53.45,51.9,restaurant,web,Pune,34.0,0
759,10063,2025-02-06 21:42:19,32.37,38.07,travel,web,,73.0,0
760,10364,2025-02-09 04:13:20,55.25,69.98,travel,pos,Pune,60.0,0
761,10087,2025-02-13 03:32:27,49.81,59.23,restaurant,mobile,,,0
762,10276,2025-03-08 16:41:22,78.54,89.3,grocery,mobile,Ujjain,87.0,0
763,10474,2025-03-19 13:31:08,28.32,25.34,fuel,pos,Ujjain,10.0,0
764,10468,2025-02-17 09:06:03,499.90018377387815,559.8882058267436,,web,,48.0,0
765,10180,2025-02-27 19:15:54,38.86,18.47,restaurant,pos,Ujjain,83.0,0
766,10390,2025-03-08 11:17:10,,74.65,fashion,web,Delhi,110.0,0
767,10306,2025-03-04 03:16:05,20.77,43.82,restaurant,web,Ujjain,74.0,0
768,10239,2025-01-13 02:00:27,78.34,75.67,fuel,web,Pune,117.0,0
769,10069,2025-03-30 11:15:08,54.77,59.41,grocery,mobile,Delhi,100.0,0
770,10188,2025-01-15 19:59:28,17.18,19.18,fuel,mobile,Dewas,29.0,0
771,10325,2025-02-07 01:34:54,88.71,95.65,restaurant,mobile,Bhopal,101.0,0
772,10493,2025-02-28 17:37:16,172.8,201.83,,web,Dewas,41.0,1
773,10002,2025-02-06 07:14:43,77.57,90.66,restaurant,web,Bhopal,76.0,0
774,10358,2025-01-22 21:09:47,102.26,115.75,grocery,mobile,Bhopal,24.0,0
775,10423,2025-03-25 02:25:46,42.76,54.27,restaurant,web,Ujjain,65.0,0
776,10475,2025-01-07 10:30:15,13.74,15.52,fashion,pos,Indore,81.0,0
777,10211,2025-01-23 03:05:28,12.2,39.1,restaurant,pos,Pune,109.0,0
778,10059,2025-03-31 08:52:27,47.74,54.68,restaurant,mobile,Delhi,113.0,0
779,10135,2025-03-07 16:24:03,27.53,32.4,fuel,mobile,Bhopal,96.0,0
780,10425,2025-01-08 19:52:08,22.32,11.31,restaurant,mobile,Delhi,67.0,0
781,10438,2025-03-09 21:52:40,38.83,39.14,electronics,mobile,,106.0,0
782,10318,2025-03-29 06:08:29,60.35,76.77,grocery,pos,Dewas,13.0,0
783,10061,2025-01-09 19:13:19,15.73,6.93,restaurant,pos,Indore,119.0,0
784,10060,2025-02-07 06:21:07,,16.57,fashion,mobile,Dewas,25.0,0
785,10239,2025-02-12 03:22:47,107.92,121.13,fashion,mobile,Indore,49.0,0
786,10294,2025-01-12 18:59:14,20.11,33.49,electronics,pos,Delhi,109.0,0
787,10016,2025-01-19 01:12:53,71.19,80.07,grocery,web,Indore,86.0,0
788,10343,2025-01-16 15:18:35,29.52,,electronics,mobile,Dewas,102.0,0
789,10272,2025-01-17 16:24:38,57.67,49.72,restaurant,mobile,Bhopal,82.0,0
790,10006,2025-02-06 07:37:20,82.54,96.06,restaurant,mobile,Indore,72.0,0
791,10047,2025-02-11 17:52:07,65.49,78.64,fashion,mobile,,21.0,0
792,10227,2025-01-22 10:02:48,73.04,67.55,electronics,web,Ujjain,119.0,0
793,10361,2025-01-27 01:10:05,19.13,30.5,fuel,web,Ujjain,76.0,0
794,10412,2025-01-18 07:13:53,83.42,99.56,restaurant,mobile,Pune,80.0,0
795,10215,2025-03-13 15:29:26,23.24,35.09,grocery,pos,Bhopal,51.0,0
796,10147,2025-01-20 01:23:20,47.88,58.29,fashion,pos,Bhopal,114.0,0
797,10484,2025-03-23 16:25:35,47.84,58.81,restaurant,mobile,Indore,54.0,0
798,10229,2025-02-18 11:55:40,55.44,66.26,grocery,web,Ujjain,23.0,0
799,10157,2025-03-14 05:52:35,50.35,63.34,grocery,pos,,22.0,0
800,10221,2025-02-27 06:36:43,23.37,11.62,fashion,mobile,Delhi,84.0,0
801,10006,2025-01-24 22:37:36,16.82,6.83,restaurant,mobile,Indore,89.0,0
802,10150,2025-02-24 02:56:32,71.31,73.98,restaurant,mobile,Pune,25.0,0
803,10257,2025-01-25 16:07:49,45.64,50.08,restaurant,web,Indore,84.0,0
804,10459,2025-01-11 16:05:26,85.38,98.73,travel,pos,Dewas,119.0,0
805,10369,2025-01-23 22:12:47,39.29,46.6,restaurant,mobile,Indore,64.0,0
806,10390,2025-01-25 19:23:00,16.23,27.11,fashion,mobile,Delhi,116.0,0
807,10272,2025-01-13 03:40:56,75.79,94.07,grocery,pos,Delhi,19.0,0
808,10055,2025-01-03 02:59:46,31.79,28.63,restaurant,mobile,Pune,48.0,0
809,10195,2025-03-26 22:36:16,50.52,58.49,,pos,Pune,67.0,0
810,10498,2025-02-16 04:59:29,26.55,22.95,electronics,mobile,Pune,43.0,0
811,10022,2025-02-06 04:25:23,117.78,130.41,travel,mobile,Dewas,12.0,0
812,10439,2025-03-25 16:41:49,22.88,28.2,fashion,pos,Pune,55.0,0
813,10342,2025-01-21 05:19:45,32.48,9.11,grocery,pos,Indore,41.0,0
814,10141,2025-02-06 06:12:02,43.37,67.86,travel,pos,Dewas,25.0,0
815,10388,2025-03-18 04:48:34,19.89,26.81,restaurant,pos,Pune,45.0,0
816,10418,2025-02-26 21:11:20,,51.39,grocery,mobile,Bhopal,50.0,0
817,10021,2025-02-05 22:15:42,115.32,,,web,Pune,106.0,0
818,10053,2025-01-24 00:35:16,29.41,30.16,fashion,mobile,Dewas,59.0,0
819,10332,2025-01-04 03:51:08,52.29,59.62,grocery,pos,Bhopal,50.0,0
820,10499,2025-01-08 15:42:48,6.77,3.69,grocery,mobile,Ujjain,47.0,0
821,10011,2025-01-15 13:47:37,39.44,57.39,fashion,pos,Indore,72.0,0
822,10332,2025-03-12 19:05:52,33.0,36.12,grocery,pos,,33.0,0
823,10068,2025-02-27 12:46:50,23.76,27.81,grocery,pos,Delhi,105.0,0
824,10325,2025-02-09 00:17:26,81.69,101.12,fashion,pos,Bhopal,50.0,0
825,10311,2025-03-12 11:04:31,32.72,41.33,fashion,mobile,Pune,51.0,0
826,10045,2025-01-15 11:17:14,36.04,39.93,restaurant,mobile,Ujjain,8.0,0
827,10340,2025-01-19 23:37:05,31.65,44.33,fuel,pos,Delhi,106.0,0
828,10448,2025-02-05 08:17:42,11.64,33.34,fashion,web,Bhopal,57.0,0
829,10431,2025-03-24 13:34:28,19.38,24.24,restaurant,web,Dewas,17.0,0
830,10014,2025-02-25 06:44:29,75.54,85.54,,pos,Indore,21.0,0
831,10122,2025-03-18 14:09:13,10.26,12.86,restaurant,mobile,Dewas,44.0,0
832,10120,2025-01-23 08:01:47,24.58,38.01,,mobile,Delhi,93.0,0
833,10226,2025-03-18 08:30:08,31.19,30.14,fuel,web,,12.0,0
834,10071,2025-01-07 12:33:22,125.63,138.48,travel,mobile,Bhopal,15.0,0
835,10427,2025-01-21 11:44:53,66.66,62.36,fuel,pos,Indore,67.0,0
836,10388,2025-02-17 01:44:05,,22.07,fuel,mobile,Indore,60.0,0
837,10404,2025-01-05 13:09:27,94.44,101.63,electronics,mobile,Indore,114.0,0
838,10099,2025-03-19 05:50:44,24.99,27.54,travel,mobile,Ujjain,90.0,0
839,10007,2025-03-20 01:38:05,77.94,101.45,restaurant,pos,,79.0,0
840,10455,2025-02-18 17:34:05,16.72,23.01,travel,pos,Ujjain,40.0,0
841,10144,2025-01-28 12:31:42,81.26,83.71,,mobile,Indore,75.0,0
842,10328,2025-01-09 21:45:43,,28.96,electronics,mobile,Indore,70.0,0
843,10454,2025-02-25 16:51:33,,34.22,grocery,web,Bhopal,34.0,0
844,10018,2025-02-18 09:22:13,35.12,48.35,restaurant,mobile,Dewas,45.0,0
845,10002,2025-03-10 09:31:42,,54.48,travel,web,Ujjain,111.0,0
846,10002,2025-02-24 05:28:30,29.32,29.3,electronics,mobile,Bhopal,65.0,0
847,10078,2025-01-12 13:06:48,57.98,73.94,,mobile,,57.0,0
848,10025,2025-01-11 23:00:43,27.69,23.07,grocery,mobile,Delhi,95.0,0
849,10409,2025-03-12 06:36:39,60.54,70.94,,web,Indore,32.0,0
850,10302,2025-01-15 07:29:30,53.92,78.57,restaurant,web,Ujjain,27.0,0
851,10490,2025-03-26 11:11:05,38.88,,fuel,web,Dewas,118.0,0
852,10400,2025-01-10 12:50:46,30.36,27.8,restaurant,mobile,Pune,96.0,0
853,10481,2025-03-07 13:17:23,,53.27,restaurant,web,Bhopal,51.0,0
854,10119,2025-03-29 18:29:56,57.84,61.02,fashion,web,Indore,113.0,0
855,10143,2025-02-09 17:02:28,154.5,161.89,grocery,pos,Dewas,45.0,1
856,10424,2025-01-06 02:30:09,74.49,89.04,,web,Ujjain,81.0,0
857,10122,2025-03-20 21:37:29,76.28,,restaurant,pos,Ujjain,5.0,0
858,10028,2025-01-17 20:34:58,301.13,334.78,grocery,mobile,Pune,84.0,0
859,10334,2025-02-17 11:18:30,56.56,60.33,,mobile,Pune,22.0,0
860,10400,2025-03-30 14:35:51,55.42,54.38,travel,mobile,Ujjain,29.0,0
861,10484,2025-03-09 00:42:18,63.92,70.39,fashion,web,Dewas,97.0,0
862,10463,2025-01-05 04:02:38,20.99,19.01,restaurant,pos,,25.0,0
863,10060,2025-03-15 20:17:34,30.31,25.86,fuel,pos,Pune,58.0,0
864,10386,2025-01-15 12:16:56,,47.74,grocery,mobile,Pune,110.0,0
865,10423,2025-03-09 10:36:07,61.62,72.75,fashion,pos,Bhopal,114.0,0
866,10349,2025-02-25 21:15:48,36.12,45.03,fuel,mobile,Indore,53.0,0
867,10409,2025-01-26 21:45:59,44.25,56.63,grocery,pos,Indore,10.0,0
868,10418,2025-02-08 02:59:46,82.01,98.02,grocery,pos,Indore,35.0,0
869,10223,2025-01-11 14:32:34,70.88,76.08,restaurant,web,Delhi,74.0,0
870,10020,2025-03-30 19:27:13,36.41,42.96,grocery,pos,Delhi,41.0,0
871,10228,2025-01-22 10:48:40,26.17,27.16,restaurant,pos,Delhi,86.0,0
872,10100,2025-01-28 18:44:42,84.6,98.26,restaurant,mobile,Indore,119.0,0
873,10056,2025-02-15 06:12:35,66.89,77.65,electronics,web,Indore,74.0,0
874,10062,2025-03-02 12:20:30,14.24,12.89,fuel,pos,Ujjain,75.0,0
875,10348,2025-02-15 11:23:53,33.0,26.33,grocery,mobile,Dewas,64.0,0
876,10252,2025-02-15 11:06:02,45.04,51.61,fashion,mobile,Indore,23.0,0
877,10269,2025-02-22 10:30:42,67.1,73.52,fashion,pos,Dewas,69.0,0
878,10372,2025-03-19 04:37:27,73.08,66.73,electronics,mobile,Pune,111.0,0
879,10274,2025-02-05 13:25:11,48.64,58.54,fuel,pos,Indore,83.0,0
880,10315,2025-03-16 21:24:06,59.17,73.99,fuel,mobile,Delhi,90.0,0
881,10043,2025-03-12 19:41:07,42.17,67.46,fashion,web,Dewas,103.0,0
882,10425,2025-03-28 11:46:25,26.1,26.1,travel,pos,Pune,47.0,0
883,10224,2025-03-24 04:24:43,34.13,33.92,fuel,mobile,Ujjain,41.0,0
884,10077,2025-03-13 20:04:08,40.95,36.99,fashion,mobile,Ujjain,116.0,0
885,10406,2025-01-23 04:55:34,39.55,45.97,grocery,mobile,Indore,55.0,0
886,10367,2025-03-11 16:28:57,11.87,14.91,fuel,web,Delhi,88.0,0
887,10026,2025-03-08 06:53:24,31.24,28.5,grocery,mobile,Pune,76.0,0
888,10096,2025-01-27 01:19:23,41.95,45.58,restaurant,mobile,Indore,15.0,0
889,10007,2025-03-03 00:25:09,33.69,21.9,,pos,,38.0,0
890,10135,2025-01-23 18:24:49,34.45,46.0,fashion,pos,Delhi,39.0,0
891,10049,2025-02-17 01:52:31,55.55,56.05,travel,pos,Delhi,22.0,0
892,10354,2025-03-13 16:58:45,20.06,22.19,,web,Pune,93.0,0
893,10261,2025-01-17 23:13:31,14.04,4.31,restaurant,mobile,Delhi,,0
894,10490,2025-01-31 07:49:05,32.26,31.47,restaurant,web,Pune,115.0,0
895,10374,2025-03-13 13:42:06,66.46,72.2,restaurant,pos,Pune,24.0,0
896,10305,2025-02-10 20:11:23,121.14,135.59,restaurant,mobile,Pune,54.0,0
897,10254,2025-03-28 10:57:09,67.25,,electronics,pos,Bhopal,28.0,0
898,10027,2025-01-01 17:11:40,15.57,28.95,restaurant,mobile,Bhopal,8.0,0
899,10035,2025-03-06 23:09:59,34.78,44.82,grocery,web,Bhopal,74.0,0
900,10308,2025-03-15 06:40:05,47.79,61.22,grocery,pos,Pune,103.0,0
901,10002,2025-03-24 14:34:39,45.4,62.42,fashion,mobile,Ujjain,10.0,0
902,10021,2025-01-15 02:35:21,57.43,68.88,restaurant,pos,Delhi,77.0,0
903,10109,2025-03-30 13:50:24,22.29,24.67,grocery,pos,Dewas,5.0,0
904,10442,2025-02-05 07:19:14,42.19,55.33,grocery,mobile,Indore,,0
905,10229,2025-02-01 16:25:46,53.15,68.11,fashion,mobile,Bhopal,8.0,0
906,10354,2025-02-01 23:58:16,,82.67,grocery,mobile,Ujjain,52.0,0
907,10205,2025-02-27 10:33:46,23.96,15.2,electronics,pos,Delhi,15.0,0
908,10086,2025-03-01 08:04:25,32.32,29.47,grocery,pos,,50.0,0
909,10185,2025-02-12 15:41:40,6.98,5.62,grocery,mobile,,52.0,0
910,10045,2025-01-07 09:26:17,27.01,36.49,electronics,mobile,Indore,65.0,0
911,10385,2025-03-30 19:07:05,28.76,32.04,fashion,web,Indore,99.0,0
912,10091,2025-01-20 23:44:29,20.85,32.45,electronics,mobile,,119.0,0
913,10188,2025-01-09 10:37:29,45.04,,fuel,pos,Pune,41.0,0
914,10490,2025-02-23 18:20:46,39.0,53.27,restaurant,pos,Ujjain,110.0,0
915,10295,2025-02-07 02:43:47,9.31,20.07,fuel,mobile,Delhi,51.0,0
916,10229,2025-02-25 09:37:30,46.53,43.82,restaurant,mobile,Dewas,15.0,0
917,10271,2025-03-20 19:09:51,,28.64,restaurant,web,Bhopal,72.0,0
918,10392,2025-01-09 18:13:16,55.46,57.25,restaurant,web,Bhopal,87.0,0
919,10127,2025-01-26 13:33:02,17.58,,restaurant,mobile,Delhi,36.0,0
920,10318,2025-02-16 11:47:40,41.24,43.89,restaurant,pos,Pune,71.0,0
921,10436,2025-03-12 21:37:57,33.65,48.29,restaurant,mobile,Bhopal,52.0,0
922,10286,2025-02-24 01:23:20,49.26,58.86,restaurant,mobile,Bhopal,18.0,0
923,10223,2025-02-04 10:48:41,,65.27,grocery,mobile,Delhi,46.0,0
924,10072,2025-02-24 21:43:56,34.27,39.8,restaurant,web,Dewas,51.0,0
925,10124,2025-03-30 04:45:13,14.9,,,web,Bhopal,41.0,0
926,10473,2025-02-13 04:54:56,15.48,18.76,electronics,pos,Bhopal,109.0,0
927,10270,2025-03-21 12:25:28,27.67,31.17,fashion,web,Dewas,47.0,0
928,10150,2025-03-12 04:42:19,40.23,34.82,electronics,mobile,Indore,75.0,0
929,10209,2025-01-28 02:51:07,27.24,39.39,grocery,mobile,Indore,2.0,0
930,10289,2025-01-23 10:55:36,60.73,,fashion,web,Dewas,38.0,0
931,10268,2025-03-11 07:37:01,33.73,32.6,grocery,web,Ujjain,106.0,0
932,10349,2025-01-19 16:09:22,21.6,34.44,travel,web,Dewas,107.0,0
933,10128,2025-01-31 07:36:36,33.76,47.08,electronics,mobile,,117.0,0
934,10324,2025-01-22 04:27:26,46.84,61.52,fashion,pos,Ujjain,7.0,0
935,10221,2025-02-24 13:44:37,49.96,53.06,travel,mobile,Bhopal,103.0,0
936,10470,2025-01-27 11:20:30,137.13,153.18,restaurant,mobile,Pune,32.0,0
937,10078,2025-03-01 06:19:06,26.19,,restaurant,mobile,Indore,1.0,0
938,10074,2025-03-26 03:15:48,38.56,49.45,restaurant,pos,Delhi,12.0,0
939,10230,2025-03-16 15:55:33,53.36,72.19,fashion,web,Ujjain,90.0,0
940,10254,2025-03-27 07:34:49,39.84,47.57,restaurant,pos,Pune,71.0,0
941,10345,2025-01-03 04:48:49,29.21,48.51,travel,mobile,Bhopal,69.0,0
942,10202,2025-02-10 23:47:00,14.78,23.73,fashion,pos,Indore,105.0,0
943,10456,2025-01-20 19:32:27,29.02,30.62,fuel,mobile,Delhi,12.0,0
944,10237,2025-03-24 14:35:45,20.13,29.18,,web,Indore,10.0,0
945,10064,2025-03-06 01:44:32,13.17,28.4,electronics,mobile,Bhopal,112.0,0
946,10059,2025-01-29 19:40:38,24.11,42.99,restaurant,web,Dewas,73.0,0
947,10486,2025-02-20 17:12:36,20.48,32.43,grocery,pos,Delhi,93.0,0
948,10067,2025-02-24 11:44:00,,66.41,fuel,mobile,Bhopal,63.0,0
949,10473,2025-02-14 14:30:25,59.78,,electronics,mobile,Pune,18.0,0
950,10139,2025-02-12 16:36:02,22.48,29.79,fuel,web,Bhopal,63.0,0
951,10046,2025-01-05 23:15:12,34.15,51.64,grocery,mobile,Bhopal,115.0,0
952,10152,2025-02-10 17:19:03,12.09,17.01,restaurant,mobile,Bhopal,15.0,0
953,10307,2025-02-01 08:16:33,29.33,,electronics,pos,Delhi,16.0,0
954,10213,2025-03-15 15:25:14,52.42,59.12,grocery,mobile,Dewas,42.0,0
955,10392,2025-03-19 20:36:59,69.15,74.82,travel,mobile,Indore,55.0,0
956,10305,2025-03-09 12:53:54,25.45,27.21,fuel,pos,Delhi,75.0,0
957,10200,2025-01-03 18:43:42,80.13,90.83,restaurant,mobile,Bhopal,19.0,0
958,10317,2025-03-17 17:03:01,15.1,30.66,fuel,mobile,Bhopal,112.0,0
959,10485,2025-02-05 16:18:08,17.98,18.22,grocery,web,Indore,18.0,0
960,10205,2025-02-07 11:21:24,64.15,72.27,fashion,mobile,Pune,24.0,0
961,10076,2025-03-27 01:31:13,119.85,127.31,travel,mobile,Indore,116.0,0
962,10204,2025-03-20 01:21:30,55.74,68.16,grocery,web,Pune,45.0,0
963,10420,2025-01-05 13:54:08,380.4110655858622,426.06039345616574,restaurant,pos,Indore,69.0,0
